Diagnosis,LogsheetType,LogsheetTab,Column,Row,Value,ExtendedDiagnosis,FilePath,DataType,Requirement
datatype mismatch,water,measured,chlorophyll,239,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,241,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,242,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,243,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,244,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,246,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,247,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,248,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,249,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,251,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,252,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,253,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,254,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,256,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,257,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,258,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,density,259,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,161,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,162,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,163,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,164,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,166,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,167,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,168,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,169,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,171,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,172,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,173,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,174,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,176,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,177,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,178,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,pressure,179,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,41,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,42,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,43,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,44,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,46,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,47,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,48,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,49,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,51,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,52,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,53,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,54,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,56,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,57,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,58,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,59,Expected 12-2024,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,101,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,102,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,103,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,104,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,106,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,107,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,108,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,109,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,111,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,112,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,113,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,114,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,116,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,117,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,118,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
datatype mismatch,water,measured,silicate,119,Expected 2024-12-31,\,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,optional
missing value,water,sampling,ENA_accession_number_sample,1,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,2,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,6,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,7,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,21,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,22,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,26,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,27,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,41,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,42,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,45,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,46,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,47,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,50,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,61,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,62,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,66,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,67,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,81,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,82,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,86,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,87,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,101,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,102,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,106,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,107,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,111,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,112,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,113,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,114,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,115,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,116,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,117,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,118,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,119,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,120,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,121,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,122,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,126,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,127,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,141,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,142,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,146,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,147,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,161,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,162,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,166,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,167,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,181,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,182,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,186,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,187,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,201,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,202,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,206,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,207,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,221,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,222,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,225,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,226,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,227,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,230,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,241,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,242,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,246,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,ENA_accession_number_sample,247,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDAnyURI,mandatory
missing value,water,sampling,arr_date_seq,161,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,162,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,166,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,167,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,181,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,182,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,186,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,187,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,201,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,202,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,206,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,207,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,221,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,222,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,225,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,226,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,227,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,230,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,241,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,242,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,246,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,arr_date_seq,247,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,161,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,162,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,166,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,167,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,181,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,182,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,186,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,187,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,201,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,202,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,206,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,207,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,221,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,222,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,225,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,226,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,227,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,230,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,241,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,242,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,246,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,ship_date_seq,247,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
missing value,water,sampling,failure,81,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,82,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,86,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,87,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,101,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,102,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,106,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,107,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,121,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,122,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,126,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,127,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,141,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,142,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,146,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,147,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,161,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,162,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,166,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,167,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,181,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,182,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,186,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,187,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,201,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,202,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,206,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,207,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,221,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,222,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,225,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,226,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,227,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,230,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,241,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,242,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,246,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,failure,247,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDBoolean,mandatory
missing value,water,sampling,samp_store_date,65,<empty>,\,/github/workspace/logsheets/filtered/water_sampling.csv,XSDDate,mandatory
